date,commodity,market,state,variety,min_price,max_price,modal_price,avg_price
2025-11-09,Turmeric,Nizamabad Market,Telangana,Rajapuri,7541,8676,8108,7814
2025-11-09,Chilli,Guntur APMC,Andhra Pradesh,S-334,7871,9056,8463,8544
2025-11-09,Onion,Lasalgaon Market,Maharashtra,Nasik Red,1980,2279,2129,2188
2025-11-09,Tomato,Kolar Market,Karnataka,Hybrid,1689,1943,1816,1875
2025-11-09,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1381,1589,1485,1459
2025-11-09,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5681,6537,6109,5835
2025-11-10,Wheat,Azadpur Mandi,Delhi,HD-2967,2260,2601,2430,2500
2025-11-10,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3242,3730,3486,3333
2025-11-10,Cotton,Adilabad APMC,Telangana,Bt Cotton,6893,7930,7412,7083
2025-11-10,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4503,5181,4842,4687
2025-11-10,Groundnut,Rajkot Market,Gujarat,GG-20,4797,5520,5159,5416
2025-11-10,Maize,Nizamabad APMC,Telangana,DHM-117,1924,2214,2069,1979
2025-11-10,Turmeric,Nizamabad Market,Telangana,Rajapuri,7196,8279,7738,7812
2025-11-10,Chilli,Guntur APMC,Andhra Pradesh,S-334,7724,8887,8305,8541
2025-11-10,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2102,2419,2260,2187
2025-11-10,Tomato,Kolar Market,Karnataka,Hybrid,1770,2037,1904,1875
2025-11-10,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1355,1559,1457,1458
2025-11-10,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5174,5953,5564,5833
2025-11-11,Wheat,Azadpur Mandi,Delhi,HD-2967,2439,2806,2622,2499
2025-11-11,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3044,3503,3273,3332
2025-11-11,Cotton,Adilabad APMC,Telangana,Bt Cotton,6880,7916,7398,7081
2025-11-11,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4169,4797,4483,4686
2025-11-11,Groundnut,Rajkot Market,Gujarat,GG-20,5001,5754,5377,5415
2025-11-11,Maize,Nizamabad APMC,Telangana,DHM-117,1862,2142,2002,1978
2025-11-11,Turmeric,Nizamabad Market,Telangana,Rajapuri,6907,7946,7427,7809
2025-11-11,Chilli,Guntur APMC,Andhra Pradesh,S-334,7605,8750,8178,8538
2025-11-11,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2116,2434,2275,2187
2025-11-11,Tomato,Kolar Market,Karnataka,Hybrid,1766,2032,1899,1874
2025-11-11,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1342,1544,1443,1458
2025-11-11,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5398,6210,5804,5831
2025-11-12,Wheat,Azadpur Mandi,Delhi,HD-2967,2369,2726,2548,2498
2025-11-12,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3226,3712,3469,3331
2025-11-12,Cotton,Adilabad APMC,Telangana,Bt Cotton,6299,7248,6773,7078
2025-11-12,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4511,5190,4850,4684
2025-11-12,Groundnut,Rajkot Market,Gujarat,GG-20,5000,5752,5376,5413
2025-11-12,Maize,Nizamabad APMC,Telangana,DHM-117,1844,2121,1982,1978
2025-11-12,Turmeric,Nizamabad Market,Telangana,Rajapuri,7606,8752,8179,7807
2025-11-12,Chilli,Guntur APMC,Andhra Pradesh,S-334,8103,9323,8713,8536
2025-11-12,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2074,2387,2230,2186
2025-11-12,Tomato,Kolar Market,Karnataka,Hybrid,1727,1987,1857,1874
2025-11-12,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1384,1592,1488,1457
2025-11-12,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5186,5966,5576,5829
2025-11-13,Wheat,Azadpur Mandi,Delhi,HD-2967,2403,2765,2584,2497
2025-11-13,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3060,3520,3290,3330
2025-11-13,Cotton,Adilabad APMC,Telangana,Bt Cotton,6417,7383,6900,7076
2025-11-13,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4146,4770,4458,4683
2025-11-13,Groundnut,Rajkot Market,Gujarat,GG-20,4912,5652,5282,5411
2025-11-13,Maize,Nizamabad APMC,Telangana,DHM-117,1872,2154,2013,1977
2025-11-13,Turmeric,Nizamabad Market,Telangana,Rajapuri,7067,8131,7599,7805
2025-11-13,Chilli,Guntur APMC,Andhra Pradesh,S-334,8268,9513,8891,8533
2025-11-13,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2059,2369,2214,2185
2025-11-13,Tomato,Kolar Market,Karnataka,Hybrid,1759,2024,1892,1873
2025-11-13,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1318,1517,1418,1457
2025-11-13,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5235,6023,5629,5827
2025-11-14,Wheat,Azadpur Mandi,Delhi,HD-2967,2338,2690,2514,2497
2025-11-14,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3065,3527,3296,3329
2025-11-14,Cotton,Adilabad APMC,Telangana,Bt Cotton,6701,7710,7205,7074
2025-11-14,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4344,4998,4671,4681
2025-11-14,Groundnut,Rajkot Market,Gujarat,GG-20,5039,5798,5418,5409
2025-11-14,Maize,Nizamabad APMC,Telangana,DHM-117,1845,2123,1984,1977
2025-11-14,Turmeric,Nizamabad Market,Telangana,Rajapuri,7394,8507,7950,7802
2025-11-14,Chilli,Guntur APMC,Andhra Pradesh,S-334,8126,9349,8738,8530
2025-11-14,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2111,2429,2270,2185
2025-11-14,Tomato,Kolar Market,Karnataka,Hybrid,1824,2099,1962,1872
2025-11-14,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1413,1626,1519,1456
2025-11-14,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5659,6511,6085,5826
2025-11-15,Wheat,Azadpur Mandi,Delhi,HD-2967,2371,2728,2550,2496
2025-11-15,Rice,Guntur Market,Andhra Pradesh,BPT-5204,2943,3386,3165,3328
2025-11-15,Cotton,Adilabad APMC,Telangana,Bt Cotton,6450,7421,6936,7072
2025-11-15,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4143,4767,4455,4680
2025-11-15,Groundnut,Rajkot Market,Gujarat,GG-20,5207,5990,5599,5408
2025-11-15,Maize,Nizamabad APMC,Telangana,DHM-117,1914,2203,2059,1976
2025-11-15,Turmeric,Nizamabad Market,Telangana,Rajapuri,7483,8610,8047,7800
2025-11-15,Chilli,Guntur APMC,Andhra Pradesh,S-334,7552,8689,8121,8528
2025-11-15,Onion,Lasalgaon Market,Maharashtra,Nasik Red,1997,2298,2148,2184
2025-11-15,Tomato,Kolar Market,Karnataka,Hybrid,1719,1978,1848,1872
2025-11-15,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1324,1523,1423,1456
2025-11-15,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5297,6094,5695,5824
2025-11-16,Wheat,Azadpur Mandi,Delhi,HD-2967,2400,2761,2581,2495
2025-11-16,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3036,3493,3265,3327
2025-11-16,Cotton,Adilabad APMC,Telangana,Bt Cotton,6766,7785,7275,7069
2025-11-16,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4143,4767,4455,4678
2025-11-16,Groundnut,Rajkot Market,Gujarat,GG-20,5123,5895,5509,5406
2025-11-16,Maize,Nizamabad APMC,Telangana,DHM-117,1766,2032,1899,1975
2025-11-16,Turmeric,Nizamabad Market,Telangana,Rajapuri,7084,8151,7617,7797
2025-11-16,Chilli,Guntur APMC,Andhra Pradesh,S-334,7938,9133,8536,8525
2025-11-16,Onion,Lasalgaon Market,Maharashtra,Nasik Red,1993,2293,2143,2183
2025-11-16,Tomato,Kolar Market,Karnataka,Hybrid,1663,1914,1789,1871
2025-11-16,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1417,1630,1523,1455
2025-11-16,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5298,6096,5697,5822
2025-11-17,Wheat,Azadpur Mandi,Delhi,HD-2967,2315,2664,2489,2494
2025-11-17,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3016,3469,3243,3326
2025-11-17,Cotton,Adilabad APMC,Telangana,Bt Cotton,6592,7584,7088,7067
2025-11-17,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4256,4896,4576,4677
2025-11-17,Groundnut,Rajkot Market,Gujarat,GG-20,5064,5827,5446,5404
2025-11-17,Maize,Nizamabad APMC,Telangana,DHM-117,1820,2094,1957,1975
2025-11-17,Turmeric,Nizamabad Market,Telangana,Rajapuri,7224,8312,7768,7795
2025-11-17,Chilli,Guntur APMC,Andhra Pradesh,S-334,7946,9142,8544,8522
2025-11-17,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2072,2384,2228,2183
2025-11-17,Tomato,Kolar Market,Karnataka,Hybrid,1659,1908,1784,1871
2025-11-17,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1342,1544,1443,1455
2025-11-17,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5218,6003,5610,5820
2025-11-18,Wheat,Azadpur Mandi,Delhi,HD-2967,2351,2705,2528,2494
2025-11-18,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3005,3458,3232,3325
2025-11-18,Cotton,Adilabad APMC,Telangana,Bt Cotton,6838,7867,7352,7065
2025-11-18,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4487,5162,4825,4675
2025-11-18,Groundnut,Rajkot Market,Gujarat,GG-20,4914,5654,5284,5403
2025-11-18,Maize,Nizamabad APMC,Telangana,DHM-117,1751,2015,1883,1974
2025-11-18,Turmeric,Nizamabad Market,Telangana,Rajapuri,6943,7989,7466,7792
2025-11-18,Chilli,Guntur APMC,Andhra Pradesh,S-334,8290,9538,8914,8519
2025-11-18,Onion,Lasalgaon Market,Maharashtra,Nasik Red,1938,2230,2084,2182
2025-11-18,Tomato,Kolar Market,Karnataka,Hybrid,1662,1912,1787,1870
2025-11-18,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1301,1497,1399,1455
2025-11-18,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5360,6167,5763,5818
2025-11-19,Wheat,Azadpur Mandi,Delhi,HD-2967,2235,2571,2403,2493
2025-11-19,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3105,3573,3339,3324
2025-11-19,Cotton,Adilabad APMC,Telangana,Bt Cotton,6734,7748,7241,7063
2025-11-19,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4297,4944,4621,4674
2025-11-19,Groundnut,Rajkot Market,Gujarat,GG-20,5185,5966,5576,5401
2025-11-19,Maize,Nizamabad APMC,Telangana,DHM-117,1882,2165,2024,1973
2025-11-19,Turmeric,Nizamabad Market,Telangana,Rajapuri,7431,8549,7990,7790
2025-11-19,Chilli,Guntur APMC,Andhra Pradesh,S-334,7908,9098,8503,8517
2025-11-19,Onion,Lasalgaon Market,Maharashtra,Nasik Red,1960,2255,2107,2181
2025-11-19,Tomato,Kolar Market,Karnataka,Hybrid,1800,2071,1936,1870
2025-11-19,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1328,1528,1428,1454
2025-11-19,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5634,6482,6058,5816
2025-11-20,Wheat,Azadpur Mandi,Delhi,HD-2967,2383,2741,2562,2492
2025-11-20,Rice,Guntur Market,Andhra Pradesh,BPT-5204,2960,3405,3182,3323
2025-11-20,Cotton,Adilabad APMC,Telangana,Bt Cotton,6449,7420,6934,7060
2025-11-20,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4556,5242,4899,4672
2025-11-20,Groundnut,Rajkot Market,Gujarat,GG-20,4819,5545,5182,5399
2025-11-20,Maize,Nizamabad APMC,Telangana,DHM-117,1871,2153,2012,1973
2025-11-20,Turmeric,Nizamabad Market,Telangana,Rajapuri,7431,8550,7991,7787
2025-11-20,Chilli,Guntur APMC,Andhra Pradesh,S-334,7710,8871,8291,8514
2025-11-20,Onion,Lasalgaon Market,Maharashtra,Nasik Red,1935,2227,2081,2180
2025-11-20,Tomato,Kolar Market,Karnataka,Hybrid,1758,2023,1891,1869
2025-11-20,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1328,1528,1428,1454
2025-11-20,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5355,6161,5758,5814
2025-11-21,Wheat,Azadpur Mandi,Delhi,HD-2967,2336,2688,2512,2491
2025-11-21,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3083,3547,3315,3322
2025-11-21,Cotton,Adilabad APMC,Telangana,Bt Cotton,6846,7877,7362,7058
2025-11-21,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4237,4875,4556,4671
2025-11-21,Groundnut,Rajkot Market,Gujarat,GG-20,4793,5515,5154,5397
2025-11-21,Maize,Nizamabad APMC,Telangana,DHM-117,1843,2120,1982,1972
2025-11-21,Turmeric,Nizamabad Market,Telangana,Rajapuri,7306,8406,7856,7785
2025-11-21,Chilli,Guntur APMC,Andhra Pradesh,S-334,8099,9319,8709,8511
2025-11-21,Onion,Lasalgaon Market,Maharashtra,Nasik Red,1943,2235,2089,2180
2025-11-21,Tomato,Kolar Market,Karnataka,Hybrid,1756,2020,1888,1868
2025-11-21,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1374,1581,1477,1453
2025-11-21,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5255,6046,5650,5813
2025-11-22,Wheat,Azadpur Mandi,Delhi,HD-2967,2314,2662,2488,2490
2025-11-22,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3128,3599,3363,3320
2025-11-22,Cotton,Adilabad APMC,Telangana,Bt Cotton,6759,7777,7268,7056
2025-11-22,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4138,4761,4450,4669
2025-11-22,Groundnut,Rajkot Market,Gujarat,GG-20,4793,5515,5154,5396
2025-11-22,Maize,Nizamabad APMC,Telangana,DHM-117,1752,2015,1884,1972
2025-11-22,Turmeric,Nizamabad Market,Telangana,Rajapuri,7136,8211,7674,7782
2025-11-22,Chilli,Guntur APMC,Andhra Pradesh,S-334,7903,9092,8498,8509
2025-11-22,Onion,Lasalgaon Market,Maharashtra,Nasik Red,1938,2230,2084,2179
2025-11-22,Tomato,Kolar Market,Karnataka,Hybrid,1791,2061,1926,1868
2025-11-22,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1328,1528,1428,1453
2025-11-22,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5544,6379,5962,5811
2025-11-23,Wheat,Azadpur Mandi,Delhi,HD-2967,2422,2787,2605,2490
2025-11-23,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3137,3609,3373,3319
2025-11-23,Cotton,Adilabad APMC,Telangana,Bt Cotton,6859,7892,7376,7054
2025-11-23,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4438,5106,4772,4668
2025-11-23,Groundnut,Rajkot Market,Gujarat,GG-20,5033,5791,5412,5394
2025-11-23,Maize,Nizamabad APMC,Telangana,DHM-117,1893,2178,2035,1971
2025-11-23,Turmeric,Nizamabad Market,Telangana,Rajapuri,7023,8081,7552,7780
2025-11-23,Chilli,Guntur APMC,Andhra Pradesh,S-334,7865,9050,8458,8506
2025-11-23,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2084,2398,2241,2178
2025-11-23,Tomato,Kolar Market,Karnataka,Hybrid,1713,1971,1842,1867
2025-11-23,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1356,1561,1459,1452
2025-11-23,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5638,6486,6062,5809
2025-11-24,Wheat,Azadpur Mandi,Delhi,HD-2967,2424,2789,2607,2489
2025-11-24,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3169,3646,3408,3318
2025-11-24,Cotton,Adilabad APMC,Telangana,Bt Cotton,6638,7637,7138,7052
2025-11-24,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4454,5124,4789,4666
2025-11-24,Groundnut,Rajkot Market,Gujarat,GG-20,4912,5651,5282,5392
2025-11-24,Maize,Nizamabad APMC,Telangana,DHM-117,1890,2175,2033,1970
2025-11-24,Turmeric,Nizamabad Market,Telangana,Rajapuri,7090,8157,7623,7777
2025-11-24,Chilli,Guntur APMC,Andhra Pradesh,S-334,7871,9056,8464,8503
2025-11-24,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2108,2426,2267,2178
2025-11-24,Tomato,Kolar Market,Karnataka,Hybrid,1737,1999,1868,1867
2025-11-24,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1356,1560,1458,1452
2025-11-24,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5153,5928,5541,5807
2025-11-25,Wheat,Azadpur Mandi,Delhi,HD-2967,2261,2601,2431,2488
2025-11-25,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3186,3666,3426,3317
2025-11-25,Cotton,Adilabad APMC,Telangana,Bt Cotton,6304,7252,6778,7049
2025-11-25,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4422,5088,4755,4665
2025-11-25,Groundnut,Rajkot Market,Gujarat,GG-20,5116,5886,5501,5391
2025-11-25,Maize,Nizamabad APMC,Telangana,DHM-117,1858,2137,1998,1970
2025-11-25,Turmeric,Nizamabad Market,Telangana,Rajapuri,7167,8246,7706,7775
2025-11-25,Chilli,Guntur APMC,Andhra Pradesh,S-334,7752,8919,8335,8501
2025-11-25,Onion,Lasalgaon Market,Maharashtra,Nasik Red,1989,2288,2139,2177
2025-11-25,Tomato,Kolar Market,Karnataka,Hybrid,1674,1926,1800,1866
2025-11-25,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1342,1544,1443,1451
2025-11-25,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5296,6094,5695,5805
2025-11-26,Wheat,Azadpur Mandi,Delhi,HD-2967,2239,2576,2408,2487
2025-11-26,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3191,3672,3432,3316
2025-11-26,Cotton,Adilabad APMC,Telangana,Bt Cotton,6483,7459,6971,7047
2025-11-26,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4452,5122,4787,4663
2025-11-26,Groundnut,Rajkot Market,Gujarat,GG-20,4904,5642,5273,5389
2025-11-26,Maize,Nizamabad APMC,Telangana,DHM-117,1846,2124,1985,1969
2025-11-26,Turmeric,Nizamabad Market,Telangana,Rajapuri,6911,7952,7431,7772
2025-11-26,Chilli,Guntur APMC,Andhra Pradesh,S-334,7845,9026,8436,8498
2025-11-26,Onion,Lasalgaon Market,Maharashtra,Nasik Red,1984,2282,2133,2176
2025-11-26,Tomato,Kolar Market,Karnataka,Hybrid,1813,2086,1949,1865
2025-11-26,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1361,1565,1463,1451
2025-11-26,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5210,5995,5602,5803
2025-11-27,Wheat,Azadpur Mandi,Delhi,HD-2967,2402,2763,2583,2486
2025-11-27,Rice,Guntur Market,Andhra Pradesh,BPT-5204,2938,3380,3159,3315
2025-11-27,Cotton,Adilabad APMC,Telangana,Bt Cotton,6566,7554,7060,7045
2025-11-27,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4329,4981,4655,4662
2025-11-27,Groundnut,Rajkot Market,Gujarat,GG-20,5041,5800,5421,5387
2025-11-27,Maize,Nizamabad APMC,Telangana,DHM-117,1843,2120,1981,1968
2025-11-27,Turmeric,Nizamabad Market,Telangana,Rajapuri,6932,7975,7453,7770
2025-11-27,Chilli,Guntur APMC,Andhra Pradesh,S-334,8215,9451,8833,8495
2025-11-27,Onion,Lasalgaon Market,Maharashtra,Nasik Red,1977,2274,2125,2176
2025-11-27,Tomato,Kolar Market,Karnataka,Hybrid,1755,2020,1888,1865
2025-11-27,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1344,1546,1445,1450
2025-11-27,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5210,5994,5602,5802
2025-11-28,Wheat,Azadpur Mandi,Delhi,HD-2967,2411,2774,2592,2486
2025-11-28,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3224,3709,3466,3314
2025-11-28,Cotton,Adilabad APMC,Telangana,Bt Cotton,6861,7894,7378,7043
2025-11-28,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4417,5082,4749,4661
2025-11-28,Groundnut,Rajkot Market,Gujarat,GG-20,4951,5697,5324,5385
2025-11-28,Maize,Nizamabad APMC,Telangana,DHM-117,1857,2136,1997,1968
2025-11-28,Turmeric,Nizamabad Market,Telangana,Rajapuri,7100,8168,7634,7768
2025-11-28,Chilli,Guntur APMC,Andhra Pradesh,S-334,7819,8997,8408,8493
2025-11-28,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2054,2363,2209,2175
2025-11-28,Tomato,Kolar Market,Karnataka,Hybrid,1689,1943,1816,1864
2025-11-28,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1340,1541,1440,1450
2025-11-28,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5288,6083,5685,5800
2025-11-29,Wheat,Azadpur Mandi,Delhi,HD-2967,2348,2702,2525,2485
2025-11-29,Rice,Guntur Market,Andhra Pradesh,BPT-5204,2995,3446,3220,3313
2025-11-29,Cotton,Adilabad APMC,Telangana,Bt Cotton,6658,7661,7159,7040
2025-11-29,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4548,5232,4890,4659
2025-11-29,Groundnut,Rajkot Market,Gujarat,GG-20,4972,5720,5346,5384
2025-11-29,Maize,Nizamabad APMC,Telangana,DHM-117,1824,2098,1961,1967
2025-11-29,Turmeric,Nizamabad Market,Telangana,Rajapuri,7466,8590,8028,7765
2025-11-29,Chilli,Guntur APMC,Andhra Pradesh,S-334,7976,9177,8576,8490
2025-11-29,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2028,2333,2180,2174
2025-11-29,Tomato,Kolar Market,Karnataka,Hybrid,1810,2082,1946,1864
2025-11-29,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1335,1536,1435,1449
2025-11-29,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5350,6156,5753,5798
2025-11-30,Wheat,Azadpur Mandi,Delhi,HD-2967,2197,2528,2362,2484
2025-11-30,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3194,3675,3434,3312
2025-11-30,Cotton,Adilabad APMC,Telangana,Bt Cotton,6727,7740,7234,7038
2025-11-30,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4405,5069,4737,4658
2025-11-30,Groundnut,Rajkot Market,Gujarat,GG-20,4801,5523,5162,5382
2025-11-30,Maize,Nizamabad APMC,Telangana,DHM-117,1917,2206,2061,1967
2025-11-30,Turmeric,Nizamabad Market,Telangana,Rajapuri,7538,8673,8106,7763
2025-11-30,Chilli,Guntur APMC,Andhra Pradesh,S-334,7621,8768,8194,8487
2025-11-30,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2072,2384,2228,2174
2025-11-30,Tomato,Kolar Market,Karnataka,Hybrid,1740,2002,1871,1863
2025-11-30,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1300,1496,1398,1449
2025-11-30,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5524,6355,5939,5796
2025-12-01,Wheat,Azadpur Mandi,Delhi,HD-2967,2369,2725,2547,2483
2025-12-01,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3201,3683,3442,3311
2025-12-01,Cotton,Adilabad APMC,Telangana,Bt Cotton,6328,7280,6804,7036
2025-12-01,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4406,5069,4738,4656
2025-12-01,Groundnut,Rajkot Market,Gujarat,GG-20,5240,6029,5635,5380
2025-12-01,Maize,Nizamabad APMC,Telangana,DHM-117,1842,2119,1981,1966
2025-12-01,Turmeric,Nizamabad Market,Telangana,Rajapuri,7555,8692,8123,7760
2025-12-01,Chilli,Guntur APMC,Andhra Pradesh,S-334,8195,9429,8812,8484
2025-12-01,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2002,2303,2153,2173
2025-12-01,Tomato,Kolar Market,Karnataka,Hybrid,1704,1961,1833,1862
2025-12-01,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1304,1501,1403,1449
2025-12-01,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5217,6002,5610,5794
2025-12-02,Wheat,Azadpur Mandi,Delhi,HD-2967,2194,2525,2360,2482
2025-12-02,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3175,3653,3414,3310
2025-12-02,Cotton,Adilabad APMC,Telangana,Bt Cotton,6408,7372,6890,7034
2025-12-02,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4536,5219,4877,4655
2025-12-02,Groundnut,Rajkot Market,Gujarat,GG-20,4920,5661,5291,5379
2025-12-02,Maize,Nizamabad APMC,Telangana,DHM-117,1750,2014,1882,1965
2025-12-02,Turmeric,Nizamabad Market,Telangana,Rajapuri,7496,8624,8060,7758
2025-12-02,Chilli,Guntur APMC,Andhra Pradesh,S-334,7826,9004,8415,8482
2025-12-02,Onion,Lasalgaon Market,Maharashtra,Nasik Red,1960,2256,2108,2172
2025-12-02,Tomato,Kolar Market,Karnataka,Hybrid,1761,2027,1894,1862
2025-12-02,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1367,1573,1470,1448
2025-12-02,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5559,6396,5978,5792
2025-12-03,Wheat,Azadpur Mandi,Delhi,HD-2967,2296,2642,2469,2482
2025-12-03,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3122,3592,3357,3309
2025-12-03,Cotton,Adilabad APMC,Telangana,Bt Cotton,6619,7616,7118,7031
2025-12-03,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4447,5117,4782,4653
2025-12-03,Groundnut,Rajkot Market,Gujarat,GG-20,5003,5756,5380,5377
2025-12-03,Maize,Nizamabad APMC,Telangana,DHM-117,1787,2056,1922,1965
2025-12-03,Turmeric,Nizamabad Market,Telangana,Rajapuri,7434,8553,7993,7755
2025-12-03,Chilli,Guntur APMC,Andhra Pradesh,S-334,7629,8777,8203,8479
2025-12-03,Onion,Lasalgaon Market,Maharashtra,Nasik Red,1973,2270,2122,2171
2025-12-03,Tomato,Kolar Market,Karnataka,Hybrid,1696,1952,1824,1861
2025-12-03,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1367,1572,1469,1448
2025-12-03,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5518,6349,5933,5791
2025-12-04,Wheat,Azadpur Mandi,Delhi,HD-2967,2273,2615,2444,2481
2025-12-04,Rice,Guntur Market,Andhra Pradesh,BPT-5204,2968,3415,3192,3308
2025-12-04,Cotton,Adilabad APMC,Telangana,Bt Cotton,6849,7880,7364,7029
2025-12-04,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4467,5140,4804,4652
2025-12-04,Groundnut,Rajkot Market,Gujarat,GG-20,5019,5775,5397,5375
2025-12-04,Maize,Nizamabad APMC,Telangana,DHM-117,1745,2007,1876,1964
2025-12-04,Turmeric,Nizamabad Market,Telangana,Rajapuri,6852,7883,7367,7753
2025-12-04,Chilli,Guntur APMC,Andhra Pradesh,S-334,8211,9447,8829,8476
